"country";"actor_id";"actor_name";"mechanism_id";"mechanism_name";"relationship_type";"source_id";"citation";"legal_anchor_type";"anchor_strength";"manual_review_required";"notes"
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-013";"electoral_authority_internal_governance";"reference";"MEX-LGIPE";"MEX-LGIPE 36 Num. 2";"statutory";"4";"false";""
"Mexico";"MEX-ACT-001";"INE";"MEX-MECH-012";"administrative_responsibility";"reference";"MEX-LGIPE";"MEX-LGIPE 39 Num. 4";"statutory";"4";"false";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-012";"administrative_responsibility";"reference";"MEX-LGIPE";"MEX-LGIPE 39 Num. 4";"statutory";"4";"false";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-013";"electoral_authority_internal_governance";"reference";"MEX-LGIPE";"MEX-LGIPE 39 Num. 4";"statutory";"4";"false";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-001";"vote";"reference";"MEX-LGIPE";"MEX-LGIPE 39 Num. 5";"statutory";"4";"false";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-012";"administrative_responsibility";"reference";"MEX-LGIPE";"MEX-LGIPE 39 Num. 5";"statutory";"4";"false";""
"Mexico";"MEX-ACT-001";"INE";"MEX-MECH-011";"transparency_and_accountability";"faculty";"MEX-LGIPE";"MEX-LGIPE 39 Num. 6";"statutory";"4";"true";""
"Mexico";"MEX-ACT-010";"OPLEs";"MEX-MECH-011";"transparency_and_accountability";"reference";"MEX-LGIPE";"MEX-LGIPE 42 Num. 2";"statutory";"4";"true";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-003";"political_parties";"faculty";"MEX-LGIPE";"MEX-LGIPE 47 Num. 1";"statutory";"4";"true";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-011";"transparency_and_accountability";"faculty";"MEX-LGIPE";"MEX-LGIPE 47 Num. 1";"statutory";"4";"true";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-012";"administrative_responsibility";"faculty";"MEX-LGIPE";"MEX-LGIPE 47 Num. 1";"statutory";"4";"true";""
"Mexico";"MEX-ACT-010";"OPLEs";"MEX-MECH-012";"administrative_responsibility";"faculty";"MEX-LGIPE";"MEX-LGIPE 47 Num. 1";"statutory";"4";"true";""
"Mexico";"MEX-ACT-007";"Citizens";"MEX-MECH-004";"independent_candidacies";"obligation";"MEX-LGIPE";"MEX-LGIPE 104 Num. 1";"statutory";"4";"true";""
"Mexico";"MEX-ACT-010";"OPLEs";"MEX-MECH-004";"independent_candidacies";"obligation";"MEX-LGIPE";"MEX-LGIPE 104 Num. 1";"statutory";"4";"true";""
"Mexico";"MEX-ACT-008";"FGR";"MEX-MECH-012";"administrative_responsibility";"reference";"MEX-LGIPE";"MEX-LGIPE 113 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-008";"electoral_remedies";"faculty";"MEX-LGIPE";"MEX-LGIPE 121 Num. 13";"statutory";"4";"false";""
"Mexico";"MEX-ACT-007";"Citizens";"MEX-MECH-008";"electoral_remedies";"reference";"MEX-LGIPE";"MEX-LGIPE 143 Num. 6";"statutory";"4";"false";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-003";"political_parties";"obligation";"MEX-LGIPE";"MEX-LGIPE 150 Num. 4";"statutory";"4";"true";""
"Mexico";"MEX-ACT-001";"INE";"MEX-MECH-008";"electoral_remedies";"obligation";"MEX-LGIPE";"MEX-LGIPE 150 Num. 4";"statutory";"4";"true";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-008";"electoral_remedies";"obligation";"MEX-LGIPE";"MEX-LGIPE 150 Num. 4";"statutory";"4";"true";""
"Mexico";"MEX-ACT-001";"INE";"MEX-MECH-009";"electoral_crimes";"reference";"MEX-LGIPE";"MEX-LGIPE 159 Num. 2";"statutory";"4";"false";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-009";"electoral_crimes";"reference";"MEX-LGIPE";"MEX-LGIPE 159 Num. 2";"statutory";"4";"false";""
"Mexico";"MEX-ACT-001";"INE";"MEX-MECH-004";"independent_candidacies";"reference";"MEX-LGIPE";"MEX-LGIPE 160 Num. 3";"statutory";"4";"true";""
"Mexico";"MEX-ACT-007";"Citizens";"MEX-MECH-011";"transparency_and_accountability";"reference";"MEX-LGIPE";"MEX-LGIPE 199 Num. 1";"statutory";"4";"true";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-002";"right_to_stand_for_election";"reference";"MEX-LGIPE";"MEX-LGIPE 232 Num. 3";"statutory";"4";"false";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-003";"political_parties";"reference";"MEX-LGIPE";"MEX-LGIPE 232 Num. 3";"statutory";"4";"false";""
"Mexico";"MEX-ACT-007";"Citizens";"MEX-MECH-009";"electoral_crimes";"reference";"MEX-LGIPE";"MEX-LGIPE 251 Num. 6";"statutory";"4";"false";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-002";"right_to_stand_for_election";"reference";"MEX-LGIPE";"MEX-LGIPE 311 Fr. III.";"statutory";"4";"false";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-008";"electoral_remedies";"reference";"MEX-LGIPE";"MEX-LGIPE 317 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-004";"independent_candidacies";"reference";"MEX-LGIPE";"MEX-LGIPE 338 Num. 4";"statutory";"4";"false";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-004";"independent_candidacies";"reference";"MEX-LGIPE";"MEX-LGIPE 362 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-007";"Citizens";"MEX-MECH-007";"recall";"reference";"MEX-LGIPE";"MEX-LGIPE 371";"statutory";"4";"false";""
"Mexico";"MEX-ACT-008";"FGR";"MEX-MECH-011";"transparency_and_accountability";"faculty";"MEX-LGIPE";"MEX-LGIPE 439 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-010";"OPLEs";"MEX-MECH-009";"electoral_crimes";"reference";"MEX-LGIPE";"MEX-LGIPE 443 Num. 1";"statutory";"4";"true";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-012";"administrative_responsibility";"reference";"MEX-LGIPE";"MEX-LGIPE 476 Num. 2";"statutory";"4";"true";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-001";"vote";"reference";"MEX-LGIPE";"MEX-LGIPE 494 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-008";"electoral_remedies";"reference";"MEX-LGIPE";"MEX-LGIPE 494 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-011";"transparency_and_accountability";"reference";"MEX-LGIPE";"MEX-LGIPE 499 Num. 5";"statutory";"4";"false";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-002";"right_to_stand_for_election";"reference";"MEX-LGIPE";"MEX-LGIPE 500 Num. 5";"statutory";"4";"false";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-011";"transparency_and_accountability";"reference";"MEX-LGIPE";"MEX-LGIPE 511 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-008";"FGR";"MEX-MECH-001";"vote";"faculty";"MEX-LGIPE";"MEX-LGIPE 535 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-008";"FGR";"MEX-MECH-003";"political_parties";"faculty";"MEX-LGIPE";"MEX-LGIPE 535 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-008";"FGR";"MEX-MECH-013";"electoral_authority_internal_governance";"faculty";"MEX-LGIPE";"MEX-LGIPE 535 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-003";"political_parties";"reference";"MEX-LGIPE";"MEX-LGIPE 209";"statutory";"4";"false";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-004";"independent_candidacies";"reference";"MEX-LGIPE";"MEX-LGIPE 209";"statutory";"4";"false";""
"Mexico";"MEX-ACT-008";"FGR";"MEX-MECH-004";"independent_candidacies";"reference";"MEX-LGIPE";"MEX-LGIPE 209";"statutory";"4";"false";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-004";"independent_candidacies";"reference";"MEX-LGIPE";"MEX-LGIPE 209";"statutory";"4";"false";""
"Mexico";"MEX-ACT-008";"FGR";"MEX-MECH-008";"electoral_remedies";"reference";"MEX-LGIPE";"MEX-LGIPE 209";"statutory";"4";"false";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-008";"electoral_remedies";"reference";"MEX-LGIPE";"MEX-LGIPE 209";"statutory";"4";"false";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-009";"electoral_crimes";"reference";"MEX-LGIPE";"MEX-LGIPE 209";"statutory";"4";"false";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-009";"electoral_crimes";"reference";"MEX-LGIPE";"MEX-LGIPE 209";"statutory";"4";"false";""
"Mexico";"MEX-ACT-008";"FGR";"MEX-MECH-009";"electoral_crimes";"reference";"MEX-LGIPE";"MEX-LGIPE 209";"statutory";"4";"false";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-009";"electoral_crimes";"reference";"MEX-LGIPE";"MEX-LGIPE 209";"statutory";"4";"false";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-011";"transparency_and_accountability";"reference";"MEX-LGIPE";"MEX-LGIPE 209";"statutory";"4";"false";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-012";"administrative_responsibility";"reference";"MEX-LGIPE";"MEX-LGIPE 209";"statutory";"4";"false";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-002";"right_to_stand_for_election";"obligation";"MEX-LGIPE";"MEX-LGIPE 456";"statutory";"4";"false";""
"Mexico";"MEX-ACT-010";"OPLEs";"MEX-MECH-008";"electoral_remedies";"obligation";"MEX-LGIPE";"MEX-LGIPE 456";"statutory";"4";"false";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-013";"electoral_authority_internal_governance";"obligation";"MEX-LGIPE";"MEX-LGIPE 456";"statutory";"4";"false";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-003";"political_parties";"reference";"MEX-LGSMIME";"MEX-LGSMIME 2 Num. 3";"statutory";"4";"false";""
"Mexico";"MEX-ACT-007";"Citizens";"MEX-MECH-003";"political_parties";"reference";"MEX-LGSMIME";"MEX-LGSMIME 2 Num. 3";"statutory";"4";"false";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-008";"electoral_remedies";"reference";"MEX-LGSMIME";"MEX-LGSMIME 2 Num. 3";"statutory";"4";"false";""
"Mexico";"MEX-ACT-007";"Citizens";"MEX-MECH-008";"electoral_remedies";"reference";"MEX-LGSMIME";"MEX-LGSMIME 2 Num. 3";"statutory";"4";"false";""
"Mexico";"MEX-ACT-001";"INE";"MEX-MECH-008";"electoral_remedies";"reference";"MEX-LGSMIME";"MEX-LGSMIME 3 Num. 2";"statutory";"4";"false";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-008";"electoral_remedies";"reference";"MEX-LGSMIME";"MEX-LGSMIME 3 Num. 2";"statutory";"4";"false";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-003";"political_parties";"reference";"MEX-LGSMIME";"MEX-LGSMIME 5 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-008";"electoral_remedies";"reference";"MEX-LGSMIME";"MEX-LGSMIME 6 Num. 4";"statutory";"4";"false";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-003";"political_parties";"reference";"MEX-LGSMIME";"MEX-LGSMIME 10 Num. 1";"statutory";"4";"true";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-003";"political_parties";"reference";"MEX-LGSMIME";"MEX-LGSMIME 10 Num. 1";"statutory";"4";"true";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-008";"electoral_remedies";"reference";"MEX-LGSMIME";"MEX-LGSMIME 10 Num. 1";"statutory";"4";"true";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-002";"right_to_stand_for_election";"reference";"MEX-LGSMIME";"MEX-LGSMIME 80";"statutory";"4";"false";""
"Mexico";"MEX-ACT-007";"Citizens";"MEX-MECH-002";"right_to_stand_for_election";"reference";"MEX-LGSMIME";"MEX-LGSMIME 80";"statutory";"4";"false";""
"Mexico";"MEX-ACT-007";"Citizens";"MEX-MECH-004";"independent_candidacies";"reference";"MEX-LGSMIME";"MEX-LGSMIME 13 Fr. III.";"statutory";"4";"false";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-013";"electoral_authority_internal_governance";"faculty";"MEX-LGSMIME";"MEX-LGSMIME 19 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-001";"vote";"reference";"MEX-LGSMIME";"MEX-LGSMIME 21 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-001";"INE";"MEX-MECH-001";"vote";"faculty";"MEX-LGSMIME";"MEX-LGSMIME 37 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-001";"INE";"MEX-MECH-013";"electoral_authority_internal_governance";"faculty";"MEX-LGSMIME";"MEX-LGSMIME 37 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-006";"popular_consultation";"reference";"MEX-LGSMIME";"MEX-LGSMIME 40 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-001";"INE";"MEX-MECH-003";"political_parties";"reference";"MEX-LGSMIME";"MEX-LGSMIME 41 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-013";"electoral_authority_internal_governance";"reference";"MEX-LGSMIME";"MEX-LGSMIME 41 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-007";"Citizens";"MEX-MECH-013";"electoral_authority_internal_governance";"obligation";"MEX-LGSMIME";"MEX-LGSMIME 43 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-001";"INE";"MEX-MECH-005";"citizen_initiative";"reference";"MEX-LGSMIME";"MEX-LGSMIME 43 Num. 1";"statutory";"4";"true";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-005";"citizen_initiative";"reference";"MEX-LGSMIME";"MEX-LGSMIME 43 Num. 1";"statutory";"4";"true";""
"Mexico";"MEX-ACT-007";"Citizens";"MEX-MECH-005";"citizen_initiative";"reference";"MEX-LGSMIME";"MEX-LGSMIME 43 Num. 1";"statutory";"4";"true";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-001";"vote";"reference";"MEX-LGSMIME";"MEX-LGSMIME 50 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-001";"vote";"reference";"MEX-LGSMIME";"MEX-LGSMIME 51 Num. 3";"statutory";"4";"false";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-013";"electoral_authority_internal_governance";"reference";"MEX-LGSMIME";"MEX-LGSMIME 55 Num. 3";"statutory";"4";"false";""
"Mexico";"MEX-ACT-001";"INE";"MEX-MECH-002";"right_to_stand_for_election";"reference";"MEX-LGSMIME";"MEX-LGSMIME 60 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-002";"right_to_stand_for_election";"reference";"MEX-LGSMIME";"MEX-LGSMIME 60 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-013";"electoral_authority_internal_governance";"reference";"MEX-LGSMIME";"MEX-LGSMIME 60 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-002";"right_to_stand_for_election";"reference";"MEX-LGSMIME";"MEX-LGSMIME 65 Num. 2";"statutory";"4";"false";""
"Mexico";"MEX-ACT-007";"Citizens";"MEX-MECH-001";"vote";"reference";"MEX-LGSMIME";"MEX-LGSMIME 75 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-009";"electoral_crimes";"faculty";"MEX-LGSMIME";"MEX-LGSMIME 80 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-007";"Citizens";"MEX-MECH-009";"electoral_crimes";"faculty";"MEX-LGSMIME";"MEX-LGSMIME 80 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-012";"administrative_responsibility";"faculty";"MEX-LGSMIME";"MEX-LGSMIME 108 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-010";"legislative_petition_or_participation";"reference";"MEX-LGSMIME";"MEX-LGSMIME QUINTO Fr. I";"statutory";"4";"false";""
"Mexico";"MEX-ACT-007";"Citizens";"MEX-MECH-010";"legislative_petition_or_participation";"reference";"MEX-LGSMIME";"MEX-LGSMIME QUINTO Fr. I";"statutory";"4";"false";""
"Mexico";"MEX-ACT-008";"FGR";"MEX-MECH-003";"political_parties";"reference";"MEX-LGSMIME";"MEX-LGSMIME 5o Fr. XXI";"statutory";"4";"false";""
"Mexico";"MEX-ACT-008";"FGR";"MEX-MECH-008";"electoral_remedies";"reference";"MEX-LGSMIME";"MEX-LGSMIME 5o Fr. XXI";"statutory";"4";"false";""
"Mexico";"MEX-ACT-008";"FGR";"MEX-MECH-009";"electoral_crimes";"reference";"MEX-LGSMIME";"MEX-LGSMIME 5o Fr. XXI";"statutory";"4";"false";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-001";"vote";"obligation";"MEX-LGSMIME";"MEX-LGSMIME Único";"statutory";"4";"true";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-001";"vote";"obligation";"MEX-LGSMIME";"MEX-LGSMIME Único";"statutory";"4";"true";""
"Mexico";"MEX-ACT-010";"OPLEs";"MEX-MECH-001";"vote";"obligation";"MEX-LGSMIME";"MEX-LGSMIME Único";"statutory";"4";"true";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-002";"right_to_stand_for_election";"obligation";"MEX-LGSMIME";"MEX-LGSMIME Único";"statutory";"4";"true";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-002";"right_to_stand_for_election";"obligation";"MEX-LGSMIME";"MEX-LGSMIME Único";"statutory";"4";"true";""
"Mexico";"MEX-ACT-010";"OPLEs";"MEX-MECH-002";"right_to_stand_for_election";"obligation";"MEX-LGSMIME";"MEX-LGSMIME Único";"statutory";"4";"true";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-003";"political_parties";"obligation";"MEX-LGSMIME";"MEX-LGSMIME Único";"statutory";"4";"true";""
"Mexico";"MEX-ACT-010";"OPLEs";"MEX-MECH-003";"political_parties";"obligation";"MEX-LGSMIME";"MEX-LGSMIME Único";"statutory";"4";"true";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-008";"electoral_remedies";"obligation";"MEX-LGSMIME";"MEX-LGSMIME Único";"statutory";"4";"true";""
"Mexico";"MEX-ACT-010";"OPLEs";"MEX-MECH-008";"electoral_remedies";"obligation";"MEX-LGSMIME";"MEX-LGSMIME Único";"statutory";"4";"true";""
"Mexico";"MEX-ACT-001";"INE";"MEX-MECH-011";"transparency_and_accountability";"obligation";"MEX-LGSMIME";"MEX-LGSMIME Único";"statutory";"4";"true";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-011";"transparency_and_accountability";"obligation";"MEX-LGSMIME";"MEX-LGSMIME Único";"statutory";"4";"true";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-011";"transparency_and_accountability";"obligation";"MEX-LGSMIME";"MEX-LGSMIME Único";"statutory";"4";"true";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-011";"transparency_and_accountability";"obligation";"MEX-LGSMIME";"MEX-LGSMIME Único";"statutory";"4";"true";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-011";"transparency_and_accountability";"obligation";"MEX-LGSMIME";"MEX-LGSMIME Único";"statutory";"4";"true";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-011";"transparency_and_accountability";"obligation";"MEX-LGSMIME";"MEX-LGSMIME Único";"statutory";"4";"true";""
"Mexico";"MEX-ACT-010";"OPLEs";"MEX-MECH-011";"transparency_and_accountability";"obligation";"MEX-LGSMIME";"MEX-LGSMIME Único";"statutory";"4";"true";""
"Mexico";"MEX-ACT-001";"INE";"MEX-MECH-012";"administrative_responsibility";"obligation";"MEX-LGSMIME";"MEX-LGSMIME Único";"statutory";"4";"true";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-012";"administrative_responsibility";"obligation";"MEX-LGSMIME";"MEX-LGSMIME Único";"statutory";"4";"true";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-012";"administrative_responsibility";"obligation";"MEX-LGSMIME";"MEX-LGSMIME Único";"statutory";"4";"true";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-012";"administrative_responsibility";"obligation";"MEX-LGSMIME";"MEX-LGSMIME Único";"statutory";"4";"true";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-012";"administrative_responsibility";"obligation";"MEX-LGSMIME";"MEX-LGSMIME Único";"statutory";"4";"true";""
"Mexico";"MEX-ACT-010";"OPLEs";"MEX-MECH-012";"administrative_responsibility";"obligation";"MEX-LGSMIME";"MEX-LGSMIME Único";"statutory";"4";"true";""
"Mexico";"MEX-ACT-009";"SFP";"MEX-MECH-013";"electoral_authority_internal_governance";"obligation";"MEX-LGSMIME";"MEX-LGSMIME Único";"statutory";"4";"true";""
"Mexico";"MEX-ACT-010";"OPLEs";"MEX-MECH-013";"electoral_authority_internal_governance";"obligation";"MEX-LGSMIME";"MEX-LGSMIME Único";"statutory";"4";"true";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-003";"political_parties";"reference";"MEX-LGPP";"MEX-LGPP Único";"statutory";"4";"false";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-002";"right_to_stand_for_election";"reference";"MEX-LGPP";"MEX-LGPP 1 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-011";"transparency_and_accountability";"reference";"MEX-LGPP";"MEX-LGPP 1 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-001";"vote";"reference";"MEX-LGPP";"MEX-LGPP 2 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-007";"Citizens";"MEX-MECH-001";"vote";"reference";"MEX-LGPP";"MEX-LGPP 2 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-007";"Citizens";"MEX-MECH-003";"political_parties";"reference";"MEX-LGPP";"MEX-LGPP 2 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-001";"INE";"MEX-MECH-003";"political_parties";"reference";"MEX-LGPP";"MEX-LGPP 3 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-010";"OPLEs";"MEX-MECH-003";"political_parties";"reference";"MEX-LGPP";"MEX-LGPP 3 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-001";"INE";"MEX-MECH-011";"transparency_and_accountability";"reference";"MEX-LGPP";"MEX-LGPP 4 Num. 1";"statutory";"4";"true";""
"Mexico";"MEX-ACT-010";"OPLEs";"MEX-MECH-011";"transparency_and_accountability";"reference";"MEX-LGPP";"MEX-LGPP 4 Num. 1";"statutory";"4";"true";""
"Mexico";"MEX-ACT-001";"INE";"MEX-MECH-013";"electoral_authority_internal_governance";"reference";"MEX-LGPP";"MEX-LGPP 4 Num. 1";"statutory";"4";"true";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-013";"electoral_authority_internal_governance";"reference";"MEX-LGPP";"MEX-LGPP 4 Num. 1";"statutory";"4";"true";""
"Mexico";"MEX-ACT-010";"OPLEs";"MEX-MECH-013";"electoral_authority_internal_governance";"reference";"MEX-LGPP";"MEX-LGPP 4 Num. 1";"statutory";"4";"true";""
"Mexico";"MEX-ACT-010";"OPLEs";"MEX-MECH-001";"vote";"faculty";"MEX-LGPP";"MEX-LGPP 9 Num. 1";"statutory";"4";"true";""
"Mexico";"MEX-ACT-001";"INE";"MEX-MECH-001";"vote";"reference";"MEX-LGPP";"MEX-LGPP 16 Num. 2";"statutory";"4";"false";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-003";"political_parties";"reference";"MEX-LGPP";"MEX-LGPP 24 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-008";"FGR";"MEX-MECH-003";"political_parties";"reference";"MEX-LGPP";"MEX-LGPP 24 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-002";"TEPJF";"MEX-MECH-013";"electoral_authority_internal_governance";"reference";"MEX-LGPP";"MEX-LGPP 24 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-008";"FGR";"MEX-MECH-013";"electoral_authority_internal_governance";"reference";"MEX-LGPP";"MEX-LGPP 24 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-007";"Citizens";"MEX-MECH-013";"electoral_authority_internal_governance";"reference";"MEX-LGPP";"MEX-LGPP 25 Num. 1";"statutory";"4";"true";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-009";"electoral_crimes";"reference";"MEX-LGPP";"MEX-LGPP 37 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-003";"political_parties";"reference";"MEX-LGPP";"MEX-LGPP 51 Fr. IV.";"statutory";"4";"false";""
"Mexico";"MEX-ACT-001";"INE";"MEX-MECH-002";"right_to_stand_for_election";"reference";"MEX-LGPP";"MEX-LGPP 62 Num. 2";"statutory";"4";"false";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-010";"legislative_petition_or_participation";"reference";"MEX-LGPP";"MEX-LGPP 72 Num. 2";"statutory";"4";"true";""
"Mexico";"MEX-ACT-007";"Citizens";"MEX-MECH-002";"right_to_stand_for_election";"reference";"MEX-LGPP";"MEX-LGPP 73 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-007";"Citizens";"MEX-MECH-009";"electoral_crimes";"reference";"MEX-LGPP";"MEX-LGPP 73 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-007";"Citizens";"MEX-MECH-011";"transparency_and_accountability";"reference";"MEX-LGPP";"MEX-LGPP 74 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-006";"Political_parties";"MEX-MECH-008";"electoral_remedies";"reference";"MEX-LGPP";"MEX-LGPP 91 Num. 1";"statutory";"4";"false";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-001";"vote";"reference";"MEX-LGPP";"MEX-LGPP 209";"statutory";"4";"false";""
"Mexico";"MEX-ACT-004";"Congress";"MEX-MECH-001";"vote";"reference";"MEX-LGPP";"MEX-LGPP 209";"statutory";"4";"false";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-003";"political_parties";"reference";"MEX-LGPP";"MEX-LGPP 209";"statutory";"4";"false";""
"Mexico";"MEX-ACT-003";"SCJN";"MEX-MECH-004";"independent_candidacies";"reference";"MEX-LGPP";"MEX-LGPP 209";"statutory";"4";"false";""
